id,attack_cat
5488,Exploits
5489,Generic
5490,Normal
5491,Normal
5492,Fuzzers
5493,Normal
5494,Generic
5495,Normal
5496,Normal
5497,Fuzzers
5498,Exploits
5499,Normal
5500,Generic
5501,Normal
5502,Generic
5503,Normal
5504,Normal
5505,Generic
5506,Normal
5507,Generic
5508,Normal
5509,Exploits
5510,Generic
5511,Normal
5512,Generic
5513,Generic
5514,Normal
5515,Fuzzers
5516,Normal
5517,Generic
5518,Generic
5519,Generic
5520,DoS
5521,Exploits
5522,Exploits
5523,Exploits
5524,Generic
5525,Exploits
5526,Generic
5527,Normal
5528,Exploits
5529,Normal
5530,Exploits
5531,Generic
5532,Exploits
5533,Exploits
5534,DoS
5535,Generic
5536,Normal
5537,Normal
5538,Normal
5539,Exploits
5540,Normal
5541,Normal
5542,Normal
5543,Generic
5544,Normal
5545,Exploits
5546,Normal
5547,Normal
5548,DoS
5549,Exploits
5550,Normal
5551,Generic
5552,Exploits
5553,Normal
5554,Normal
5555,Exploits
5556,Fuzzers
5557,Generic
5558,Exploits
5559,Exploits
5560,Generic
5561,Exploits
5562,Fuzzers
5563,Normal
5564,Exploits
5565,Backdoor
5566,Reconnaissance
5567,Normal
5568,Normal
5569,Exploits
5570,Generic
5571,DoS
5572,Reconnaissance
5573,Generic
5574,Normal
5575,Normal
5576,Normal
5577,Fuzzers
5578,Generic
5579,Normal
5580,Normal
5581,Generic
5582,Fuzzers
5583,Normal
5584,Exploits
5585,Fuzzers
5586,Normal
5587,Generic
5588,Fuzzers
5589,Generic
5590,Exploits
5591,Normal
5592,Exploits
5593,Normal
5594,Generic
5595,Exploits
5596,Exploits
5597,Fuzzers
5598,Normal
5599,Fuzzers
5600,Normal
5601,Generic
5602,Generic
5603,Normal
5604,Fuzzers
5605,Exploits
5606,Normal
5607,DoS
5608,Exploits
5609,Generic
5610,Fuzzers
5611,Exploits
5612,Generic
5613,Generic
5614,Normal
5615,Normal
5616,Generic
5617,Exploits
5618,Fuzzers
5619,DoS
5620,Generic
5621,Fuzzers
5622,Fuzzers
5623,Fuzzers
5624,Generic
5625,Normal
5626,Normal
5627,DoS
5628,Fuzzers
5629,Normal
5630,Exploits
5631,Generic
5632,Generic
5633,Exploits
5634,Normal
5635,Generic
5636,Exploits
5637,Normal
5638,Normal
5639,Generic
5640,Reconnaissance
5641,Shellcode
5642,Fuzzers
5643,Normal
5644,Exploits
5645,Normal
5646,Fuzzers
5647,Generic
5648,Normal
5649,Fuzzers
5650,Generic
5651,Normal
5652,Exploits
5653,Exploits
5654,Generic
5655,Normal
5656,Generic
5657,Normal
5658,Normal
5659,DoS
5660,Fuzzers
5661,Generic
5662,Exploits
5663,Generic
5664,Normal
5665,DoS
5666,Normal
5667,Normal
5668,Normal
5669,Generic
5670,Analysis
5671,Generic
5672,Normal
5673,Exploits
5674,Generic
5675,Fuzzers
5676,Fuzzers
5677,Normal
5678,DoS
5679,Normal
5680,Normal
5681,Generic
5682,Generic
5683,Exploits
5684,Exploits
5685,Exploits
5686,Exploits
5687,Generic
5688,Normal
5689,Exploits
5690,Normal
5691,Exploits
5692,Normal
5693,Normal
5694,Fuzzers
5695,Generic
5696,Normal
5697,Normal
5698,Fuzzers
5699,Exploits
5700,Exploits
5701,Generic
5702,Normal
5703,Normal
5704,Normal
5705,Exploits
5706,Analysis
5707,Normal
5708,Generic
5709,DoS
5710,Generic
5711,Exploits
5712,Normal
5713,Normal
5714,Normal
5715,Normal
5716,Normal
5717,Exploits
5718,Exploits
5719,DoS
5720,Normal
5721,Generic
5722,Fuzzers
5723,Analysis
5724,DoS
5725,Generic
5726,Normal
5727,DoS
5728,Exploits
5729,Exploits
5730,Generic
5731,Exploits
5732,Shellcode
5733,Fuzzers
5734,Generic
5735,Normal
5736,Normal
5737,Fuzzers
5738,Exploits
5739,Fuzzers
5740,Generic
5741,Generic
5742,Exploits
5743,Normal
5744,Normal
5745,Generic
5746,Fuzzers
5747,Normal
5748,Exploits
5749,Normal
5750,Reconnaissance
5751,Normal
5752,Normal
5753,Normal
5754,Normal
5755,Exploits
5756,Normal
5757,Generic
5758,Fuzzers
5759,Generic
5760,Normal
5761,Exploits
5762,Normal
5763,Fuzzers
5764,Exploits
5765,Normal
5766,Fuzzers
5767,Fuzzers
5768,Generic
5769,Normal
5770,Generic
5771,Normal
5772,Fuzzers
5773,Normal
5774,Generic
5775,Normal
5776,Normal
5777,Normal
5778,Normal
5779,Normal
5780,Fuzzers
5781,Fuzzers
5782,Generic
5783,Exploits
5784,Exploits
5785,Exploits
5786,Exploits
5787,Normal
5788,Exploits
5789,Normal
5790,Generic
5791,Normal
5792,Normal
5793,Normal
5794,Exploits
5795,Generic
5796,Normal
5797,Fuzzers
5798,Normal
5799,Generic
5800,Generic
5801,Reconnaissance
5802,Generic
5803,Normal
5804,DoS
5805,Normal
5806,Generic
5807,Exploits
5808,Generic
5809,Shellcode
5810,Reconnaissance
5811,DoS
5812,Generic
5813,Normal
5814,Normal
5815,Generic
5816,Normal
5817,Normal
5818,Exploits
5819,Exploits
5820,Normal
5821,Exploits
5822,Exploits
5823,Exploits
5824,Reconnaissance
5825,Exploits
5826,Normal
5827,Exploits
5828,Exploits
5829,Normal
5830,Normal
5831,Reconnaissance
5832,Generic
5833,Fuzzers
5834,Fuzzers
5835,Normal
5836,Generic
5837,Generic
5838,Generic
5839,Normal
5840,Generic
5841,Generic
5842,Generic
5843,Backdoor
5844,Generic
5845,Generic
5846,Exploits
5847,Normal
5848,Reconnaissance
5849,Exploits
5850,Generic
5851,Normal
5852,Normal
5853,Exploits
5854,Exploits
5855,Normal
5856,Generic
5857,Normal
5858,Normal
5859,Exploits
5860,DoS
5861,Normal
5862,Normal
5863,Backdoor
5864,Analysis
5865,Generic
5866,Exploits
5867,Generic
5868,Fuzzers
5869,Fuzzers
5870,Normal
5871,Exploits
5872,Exploits
5873,Normal
5874,Generic
5875,Generic
5876,Normal
5877,DoS
5878,Generic
5879,Normal
5880,Normal
5881,Normal
5882,Backdoor
5883,Exploits
5884,DoS
5885,Fuzzers
5886,DoS
5887,Exploits
5888,Generic
5889,Exploits
5890,Generic
5891,Reconnaissance
5892,Normal
5893,Reconnaissance
5894,Generic
5895,Normal
5896,Exploits
5897,Normal
5898,Normal
5899,Generic
5900,Exploits
5901,Exploits
5902,Generic
5903,Normal
5904,Normal
5905,Exploits
5906,Normal
5907,Exploits
5908,Normal
5909,Exploits
5910,Exploits
5911,Backdoor
5912,DoS
5913,Analysis
5914,Exploits
5915,Normal
5916,Fuzzers
5917,Fuzzers
5918,Exploits
5919,Generic
5920,Reconnaissance
5921,Normal
5922,Normal
5923,Generic
5924,Normal
5925,Fuzzers
5926,Generic
5927,Fuzzers
5928,Normal
5929,Normal
5930,Fuzzers
5931,Generic
5932,Exploits
5933,Normal
5934,Exploits
5935,Normal
5936,Normal
5937,Normal
5938,Fuzzers
5939,Exploits
5940,Reconnaissance
5941,Fuzzers
5942,Exploits
5943,Normal
5944,Generic
5945,Generic
5946,Generic
5947,Exploits
5948,Normal
5949,Generic
5950,Reconnaissance
5951,Analysis
5952,Normal
5953,Generic
5954,Normal
5955,Normal
5956,Reconnaissance
5957,Exploits
5958,Normal
5959,Fuzzers
5960,Normal
5961,Normal
5962,Normal
5963,Generic
5964,Normal
5965,Generic
5966,Exploits
5967,Normal
5968,Normal
5969,Normal
5970,Exploits
5971,Normal
5972,Fuzzers
5973,Normal
5974,Normal
5975,Generic
5976,Generic
5977,Normal
5978,Normal
5979,Normal
5980,Exploits
5981,DoS
5982,Normal
5983,DoS
5984,Normal
5985,Normal
5986,Exploits
5987,Normal
5988,Generic
5989,Normal
5990,Normal
5991,Exploits
5992,Fuzzers
5993,Normal
5994,Exploits
5995,Fuzzers
5996,Normal
5997,Exploits
5998,Exploits
5999,Normal
6000,Normal
6001,Generic
6002,Generic
6003,Exploits
6004,Fuzzers
6005,Normal
6006,Exploits
6007,Normal
6008,Exploits
6009,Normal
6010,Generic
6011,Fuzzers
6012,Normal
6013,Normal
6014,Normal
6015,Fuzzers
6016,Exploits
6017,Generic
6018,Fuzzers
6019,Exploits
6020,Exploits
6021,Generic
6022,Normal
6023,Exploits
6024,Reconnaissance
6025,Exploits
6026,Normal
6027,Fuzzers
6028,Normal
6029,Exploits
6030,Fuzzers
6031,Normal
6032,DoS
6033,Generic
6034,Normal
6035,Normal
6036,Generic
6037,Exploits
6038,DoS
6039,Generic
6040,Normal
6041,Normal
6042,Generic
6043,Fuzzers
6044,DoS
6045,Normal
6046,Generic
6047,Normal
6048,Exploits
6049,Fuzzers
6050,Normal
6051,Generic
6052,Generic
6053,Exploits
6054,Normal
6055,Generic
6056,Exploits
6057,Generic
6058,Generic
6059,Reconnaissance
6060,Normal
6061,Normal
6062,DoS
6063,Exploits
6064,Normal
6065,DoS
6066,Normal
6067,Fuzzers
6068,Exploits
6069,Normal
6070,Reconnaissance
6071,Normal
6072,Generic
6073,Generic
6074,Exploits
6075,Exploits
6076,Normal
6077,Generic
6078,Normal
6079,Generic
6080,Generic
6081,Normal
6082,Normal
6083,Fuzzers
6084,Reconnaissance
6085,Normal
6086,Generic
6087,Normal
6088,Exploits
6089,Generic
6090,Generic
6091,Normal
6092,Generic
6093,Fuzzers
6094,Exploits
6095,Normal
6096,Normal
6097,Generic
6098,Exploits
6099,Generic
6100,Normal
6101,Fuzzers
6102,Exploits
6103,Normal
6104,Normal
6105,Generic
6106,Reconnaissance
6107,Normal
6108,Generic
6109,Exploits
6110,Normal
6111,Reconnaissance
6112,Exploits
6113,Normal
6114,Normal
6115,Normal
6116,Exploits
6117,Fuzzers
6118,Normal
6119,Generic
6120,Normal
6121,Fuzzers
6122,Normal
6123,Normal
6124,Generic
6125,Fuzzers
6126,Normal
6127,Fuzzers
6128,Normal
6129,Normal
6130,Normal
6131,Generic
6132,Fuzzers
6133,Generic
6134,Normal
6135,Normal
6136,Generic
6137,Normal
6138,Exploits
6139,Normal
6140,Normal
6141,Normal
6142,Normal
6143,Generic
6144,Normal
6145,Generic
6146,Normal
6147,Normal
6148,Exploits
6149,Exploits
6150,Normal
6151,Generic
6152,Normal
6153,Generic
6154,Generic
6155,Generic
6156,Fuzzers
6157,Normal
6158,Normal
6159,Generic
6160,Normal
6161,Normal
6162,Normal
6163,Normal
6164,Generic
6165,Exploits
6166,Generic
6167,Generic
6168,Exploits
6169,Normal
6170,Fuzzers
6171,Normal
6172,Fuzzers
6173,Exploits
6174,Normal
6175,Generic
6176,Worms
6177,Generic
6178,Reconnaissance
6179,Fuzzers
6180,Normal
6181,Normal
6182,Generic
6183,Exploits
6184,Normal
6185,Normal
6186,Generic
6187,Normal
6188,Generic
6189,Fuzzers
6190,Exploits
6191,Exploits
6192,Normal
6193,Normal
6194,Generic
6195,Normal
6196,Fuzzers
6197,Normal
6198,Normal
6199,Exploits
6200,Reconnaissance
6201,Normal
6202,Fuzzers
6203,Generic
6204,Normal
6205,Generic
6206,Generic
6207,Normal
6208,Normal
6209,Normal
6210,Exploits
6211,Backdoor
6212,Normal
6213,Generic
6214,Normal
6215,Exploits
6216,Exploits
6217,Normal
6218,Normal
6219,Normal
6220,DoS
6221,Exploits
6222,Normal
6223,Generic
6224,Analysis
6225,Normal
6226,Generic
6227,Exploits
6228,Normal
6229,Exploits
6230,Exploits
6231,Fuzzers
6232,Normal
6233,Normal
6234,Generic
6235,Generic
6236,Fuzzers
6237,Reconnaissance
6238,DoS
6239,Normal
6240,Generic
6241,Normal
6242,Normal
6243,DoS
6244,Exploits
6245,Exploits
6246,Normal
6247,DoS
6248,Exploits
6249,Generic
6250,Exploits
6251,Exploits
6252,Exploits
6253,Exploits
6254,Normal
6255,Normal
6256,Normal
6257,DoS
6258,Normal
6259,Fuzzers
6260,Exploits
6261,Generic
6262,Fuzzers
6263,Exploits
6264,Normal
6265,Generic
6266,Normal
6267,Generic
6268,Fuzzers
6269,Normal
6270,Normal
6271,Fuzzers
6272,Normal
6273,Normal
6274,Generic
6275,Fuzzers
6276,Reconnaissance
6277,Analysis
6278,Generic
6279,Normal
6280,Fuzzers
6281,Normal
6282,Normal
6283,DoS
6284,Normal
6285,Exploits
6286,Exploits
6287,Exploits
6288,Reconnaissance
6289,Normal
6290,Normal
6291,Fuzzers
6292,Normal
6293,Normal
6294,Exploits
6295,Exploits
6296,Generic
6297,Generic
6298,Exploits
6299,Reconnaissance
6300,DoS
6301,Normal
6302,DoS
6303,Normal
6304,Normal
6305,Exploits
6306,Normal
6307,Generic
6308,Analysis
6309,Normal
6310,Fuzzers
6311,Normal
6312,Generic
6313,Reconnaissance
6314,Fuzzers
6315,DoS
6316,Exploits
6317,Normal
6318,Generic
6319,Reconnaissance
6320,Normal
6321,Exploits
6322,Exploits
6323,Generic
6324,Normal
6325,Generic
6326,Fuzzers
6327,Generic
6328,Exploits
6329,Normal
6330,Fuzzers
6331,Reconnaissance
6332,Fuzzers
6333,DoS
6334,Normal
6335,Normal
6336,Generic
6337,Normal
6338,Generic
6339,Normal
6340,Exploits
6341,Normal
6342,Generic
6343,Reconnaissance
6344,Normal
6345,Generic
6346,Generic
6347,Generic
6348,Fuzzers
6349,Normal
6350,Normal
6351,Normal
6352,Normal
6353,Normal
6354,Exploits
6355,Normal
6356,Normal
6357,Generic
6358,Normal
6359,Normal
6360,Exploits
6361,Normal
6362,Generic
6363,Normal
6364,Normal
6365,Normal
6366,Normal
6367,Shellcode
6368,Normal
6369,Normal
6370,Normal
6371,Fuzzers
6372,Exploits
6373,DoS
6374,Normal
6375,Reconnaissance
6376,Exploits
6377,DoS
6378,Normal
6379,DoS
6380,Exploits
6381,Fuzzers
6382,Normal
6383,Normal
6384,Generic
6385,Normal
6386,Normal
6387,Normal
6388,Normal
6389,Generic
6390,Fuzzers
6391,Normal
6392,Generic
6393,Normal
6394,Normal
6395,Fuzzers
6396,Normal
6397,Generic
6398,Generic
6399,Generic
6400,Exploits
6401,Exploits
6402,Normal
6403,Normal
6404,Fuzzers
6405,Normal
6406,Generic
6407,Generic
6408,Analysis
6409,Normal
6410,Exploits
6411,Normal
6412,Exploits
6413,Exploits
6414,Generic
6415,Normal
6416,Normal
6417,Generic
6418,Normal
6419,Fuzzers
6420,Reconnaissance
6421,Generic
6422,Fuzzers
6423,Backdoor
6424,Normal
6425,Reconnaissance
6426,Generic
6427,Exploits
6428,Generic
6429,Normal
6430,Generic
6431,Normal
6432,Exploits
6433,Generic
6434,Normal
6435,Fuzzers
6436,Exploits
6437,Normal
6438,Generic
6439,Generic
6440,Normal
6441,Generic
6442,Normal
6443,Fuzzers
6444,Analysis
6445,Normal
6446,Reconnaissance
6447,Generic
6448,DoS
6449,Normal
6450,Normal
6451,Normal
6452,Normal
6453,Exploits
6454,Generic
6455,Exploits
6456,Normal
6457,Generic
6458,Fuzzers
6459,Normal
6460,Normal
6461,Fuzzers
6462,Normal
6463,Normal
6464,Exploits
6465,Normal
6466,Normal
6467,Normal
6468,Normal
6469,Exploits
6470,Generic
6471,Normal
6472,Normal
6473,Fuzzers
6474,Normal
6475,DoS
6476,Normal
6477,Normal
6478,Normal
6479,Generic
6480,Normal
6481,Exploits
6482,Exploits
6483,Normal
6484,Generic
6485,Fuzzers
6486,Normal
6487,Normal
6488,DoS
6489,Normal
6490,DoS
6491,Normal
6492,Exploits
6493,DoS
6494,Exploits
6495,Generic
6496,Fuzzers
6497,Exploits
6498,Generic
6499,Generic
6500,Fuzzers
6501,Normal
6502,Normal
6503,Normal
6504,Exploits
6505,Fuzzers
6506,Exploits
6507,Generic
6508,Exploits
6509,Exploits
6510,Exploits
6511,Exploits
6512,Normal
6513,Normal
6514,DoS
6515,DoS
6516,Generic
6517,DoS
6518,Normal
6519,Exploits
6520,Fuzzers
6521,Normal
6522,Generic
6523,Exploits
6524,Reconnaissance
6525,Normal
6526,Normal
6527,Exploits
6528,Generic
6529,Normal
6530,Normal
6531,Normal
6532,Normal
6533,Exploits
6534,Normal
6535,Fuzzers
6536,Fuzzers
6537,Generic
6538,Normal
6539,Generic
6540,Generic
6541,Normal
6542,Exploits
6543,Normal
6544,Normal
6545,Normal
6546,Generic
6547,Generic
6548,Generic
6549,Generic
6550,Fuzzers
6551,Normal
6552,Generic
6553,Normal
6554,Normal
6555,Generic
6556,Exploits
6557,Generic
6558,Generic
6559,Fuzzers
6560,Normal
6561,Normal
6562,Fuzzers
6563,Exploits
6564,Fuzzers
6565,Generic
6566,Generic
6567,Exploits
6568,Normal
6569,Fuzzers
6570,Normal
6571,Normal
6572,Fuzzers
6573,Exploits
6574,Generic
6575,Normal
6576,Exploits
6577,Normal
6578,Normal
6579,Normal
6580,Normal
6581,DoS
6582,Exploits
6583,Fuzzers
6584,Normal
6585,Normal
6586,Exploits
6587,Normal
6588,Exploits
6589,DoS
6590,Normal
6591,Normal
6592,Fuzzers
6593,Exploits
6594,Exploits
6595,Normal
6596,Exploits
6597,Generic
6598,Generic
6599,Normal
6600,Generic
6601,Normal
6602,Normal
6603,Normal
6604,Normal
6605,Backdoor
6606,Exploits
6607,Normal
6608,Generic
6609,Normal
6610,Normal
6611,Generic
6612,Generic
6613,Generic
6614,Normal
6615,Generic
6616,Generic
6617,Reconnaissance
6618,Exploits
6619,Fuzzers
6620,Generic
6621,Normal
6622,Backdoor
6623,Exploits
6624,Exploits
6625,Normal
6626,Generic
6627,Exploits
6628,Fuzzers
6629,Normal
6630,Normal
6631,Exploits
6632,Normal
6633,Normal
6634,Fuzzers
6635,Fuzzers
6636,Generic
6637,Exploits
6638,Generic
6639,Fuzzers
6640,Normal
6641,Normal
6642,Fuzzers
6643,Generic
6644,Generic
6645,Analysis
6646,Fuzzers
6647,Exploits
6648,Reconnaissance
6649,Normal
6650,Normal
6651,Exploits
6652,Normal
6653,Normal
6654,Exploits
6655,Generic
6656,Generic
6657,Fuzzers
6658,Generic
6659,Exploits
6660,Exploits
6661,Generic
6662,Normal
6663,Exploits
6664,Generic
6665,Generic
6666,Fuzzers
6667,Normal
6668,Backdoor
6669,Exploits
6670,Normal
6671,Normal
6672,Normal
6673,Generic
6674,Normal
6675,Normal
6676,DoS
6677,Normal
6678,Normal
6679,Normal
6680,Generic
6681,Fuzzers
6682,Exploits
6683,Generic
6684,Exploits
6685,Generic
6686,Normal
6687,Normal
6688,Exploits
6689,Exploits
6690,DoS
6691,Analysis
6692,Normal
6693,Normal
6694,Normal
6695,Generic
6696,Normal
6697,Exploits
6698,Exploits
6699,Generic
6700,Fuzzers
6701,Reconnaissance
6702,Normal
6703,Generic
6704,Normal
6705,Generic
6706,Reconnaissance
6707,Exploits
6708,Exploits
6709,Reconnaissance
6710,Fuzzers
6711,Normal
6712,Fuzzers
6713,Generic
6714,Normal
6715,Generic
6716,Exploits
6717,Fuzzers
6718,Exploits
6719,Fuzzers
6720,Generic
6721,Fuzzers
6722,Normal
6723,Normal
6724,Normal
6725,DoS
6726,DoS
6727,Fuzzers
6728,Normal
6729,Generic
6730,Fuzzers
6731,Normal
6732,Normal
6733,Generic
6734,Normal
6735,Normal
6736,Normal
6737,Normal
6738,Generic
6739,Reconnaissance
6740,Fuzzers
6741,Reconnaissance
6742,Generic
6743,Generic
6744,Reconnaissance
6745,Normal
6746,Normal
6747,Fuzzers
6748,Generic
6749,Generic
6750,Exploits
6751,Fuzzers
6752,Normal
6753,Fuzzers
6754,Fuzzers
6755,Normal
6756,Normal
6757,Normal
6758,Exploits
6759,Generic
6760,Generic
6761,DoS
6762,Shellcode
6763,Normal
6764,Normal
6765,Exploits
6766,Exploits
6767,Exploits
6768,Exploits
6769,Generic
6770,Generic
6771,Normal
6772,Exploits
6773,Generic
6774,Normal
6775,Normal
6776,Normal
6777,Fuzzers
6778,Exploits
6779,Generic
6780,Generic
6781,Exploits
6782,Fuzzers
6783,Normal
6784,Normal
6785,Exploits
6786,Normal
6787,Normal
6788,Exploits
6789,Exploits
6790,Generic
6791,Normal
6792,Normal
6793,Exploits
6794,Exploits
6795,Reconnaissance
6796,Fuzzers
6797,Normal
6798,Fuzzers
6799,Fuzzers
6800,Generic
6801,Reconnaissance
6802,Generic
6803,Reconnaissance
6804,DoS
6805,Normal
6806,Normal
6807,Normal
6808,Generic
6809,Normal
6810,Normal
6811,Normal
6812,Exploits
6813,Normal
6814,Generic
6815,Normal
6816,Normal
6817,Fuzzers
6818,Exploits
6819,Generic
6820,Generic
6821,Generic
6822,DoS
6823,DoS
6824,Exploits
6825,Normal
6826,Generic
6827,Exploits
6828,Generic
6829,Generic
6830,Normal
6831,Normal
6832,Exploits
6833,Normal
6834,Fuzzers
6835,Normal
6836,Backdoor
6837,Exploits
6838,Reconnaissance
6839,Normal
6840,Normal
6841,Exploits
6842,Normal
6843,Normal
6844,Normal
6845,DoS
6846,Normal
6847,Generic
6848,Exploits
6849,DoS
6850,Fuzzers
6851,Reconnaissance
6852,Normal
6853,Generic
6854,Generic
6855,Normal
6856,DoS
6857,Fuzzers
6858,Generic
6859,Exploits
6860,Fuzzers
6861,Normal
6862,Fuzzers
6863,Exploits
6864,Exploits
6865,Normal
6866,DoS
6867,Fuzzers
6868,Generic
6869,Normal
6870,Exploits
6871,Exploits
6872,Fuzzers
6873,Fuzzers
6874,Exploits
6875,Fuzzers
6876,Normal
6877,Exploits
6878,Fuzzers
6879,Exploits
6880,Reconnaissance
6881,Exploits
6882,Generic
6883,Exploits
6884,Normal
6885,Fuzzers
6886,Generic
6887,Fuzzers
6888,Fuzzers
6889,Generic
6890,Normal
6891,Generic
6892,Exploits
6893,Normal
6894,DoS
6895,Normal
6896,Normal
6897,Normal
6898,Generic
6899,Exploits
6900,Generic
6901,Normal
6902,Generic
6903,Normal
6904,Generic
6905,DoS
6906,Normal
6907,Generic
6908,Generic
6909,Exploits
6910,Normal
6911,Exploits
6912,Exploits
6913,Normal
6914,Normal
6915,Normal
6916,Generic
6917,Normal
6918,Normal
6919,Exploits
6920,Fuzzers
6921,Fuzzers
6922,Generic
6923,Normal
6924,Shellcode
6925,Exploits
6926,Normal
6927,Exploits
6928,Fuzzers
6929,Normal
6930,Generic
6931,Normal
6932,Normal
6933,Normal
6934,Generic
6935,Normal
6936,Fuzzers
6937,Exploits
6938,Exploits
6939,Fuzzers
6940,Normal
6941,Generic
6942,Reconnaissance
6943,Exploits
6944,Normal
6945,Normal
6946,Normal
6947,Normal
6948,Generic
6949,Exploits
6950,Normal
6951,Exploits
6952,Fuzzers
6953,Exploits
6954,Exploits
6955,Normal
6956,Generic
6957,DoS
6958,Reconnaissance
6959,Normal
6960,Exploits
6961,Normal
6962,Generic
6963,Exploits
6964,Normal
6965,Exploits
6966,Normal
6967,Reconnaissance
6968,Normal
6969,Generic
6970,Exploits
6971,Normal
6972,Normal
6973,Normal
6974,Normal
6975,Normal
6976,Normal
6977,Normal
6978,Normal
6979,Generic
6980,Exploits
6981,Normal
6982,Fuzzers
6983,Exploits
6984,Normal
6985,Normal
6986,Backdoor
6987,Normal
6988,Exploits
6989,Exploits
6990,Exploits
6991,Fuzzers
6992,Generic
6993,Exploits
6994,Normal
6995,Generic
6996,Reconnaissance
6997,Normal
6998,Generic
6999,Backdoor
7000,Normal
7001,Generic
7002,Reconnaissance
7003,Normal
7004,Normal
7005,Generic
7006,Generic
7007,Exploits
7008,Exploits
7009,Generic
7010,Normal
7011,Exploits
7012,Normal
7013,Fuzzers
7014,Reconnaissance
7015,Normal
7016,Exploits
7017,Generic
7018,Generic
7019,Fuzzers
7020,Exploits
7021,Generic
7022,Fuzzers
7023,Normal
7024,Normal
7025,Normal
7026,Normal
7027,Reconnaissance
7028,Normal
7029,Exploits
7030,Generic
7031,Fuzzers
7032,Generic
7033,DoS
7034,Exploits
7035,Fuzzers
7036,Normal
7037,Normal
7038,Fuzzers
7039,Generic
7040,Exploits
7041,Analysis
7042,Generic
7043,Normal
7044,Exploits
7045,Normal
7046,Generic
7047,Normal
7048,Generic
7049,Exploits
7050,Fuzzers
7051,Normal
7052,Exploits
7053,Exploits
7054,Exploits
7055,Normal
7056,Normal
7057,Normal
7058,DoS
7059,Fuzzers
7060,Normal
7061,Exploits
7062,Normal
7063,Generic
7064,Normal
7065,Normal
7066,DoS
7067,Reconnaissance
7068,Exploits
7069,Exploits
7070,Exploits
7071,Reconnaissance
7072,Fuzzers
7073,Normal
7074,Generic
7075,Generic
7076,Normal
7077,Normal
7078,Generic
7079,Generic
7080,Normal
7081,Normal
7082,Fuzzers
7083,Normal
7084,Normal
7085,Normal
7086,Normal
7087,Shellcode
7088,Backdoor
7089,Normal
7090,Normal
7091,Generic
7092,Normal
7093,Normal
7094,Generic
7095,Fuzzers
7096,Fuzzers
7097,Generic
7098,Normal
7099,Exploits
7100,Exploits
7101,Generic
7102,Normal
7103,Normal
7104,Generic
7105,Normal
7106,Reconnaissance
7107,Exploits
7108,Normal
7109,Normal
7110,Reconnaissance
7111,Normal
7112,Normal
7113,Fuzzers
7114,Generic
7115,Normal
7116,Normal
7117,Normal
7118,Exploits
7119,Normal
7120,Exploits
7121,Normal
7122,Normal
7123,Generic
7124,Normal
7125,Reconnaissance
7126,Exploits
7127,Normal
7128,Normal
7129,Generic
7130,Fuzzers
7131,Fuzzers
7132,Generic
7133,Generic
7134,Reconnaissance
7135,Normal
7136,Generic
7137,Reconnaissance
7138,Generic
7139,Exploits
7140,Fuzzers
7141,Exploits
7142,Exploits
7143,Exploits
7144,Fuzzers
7145,Exploits
7146,Fuzzers
7147,Normal
7148,Normal
7149,Exploits
7150,Exploits
